PID,start,end,PF
D5EQY3_CORAD,304,514,PF06283
R7EPR7_9BACE,36,255,PF06283
X5DHP2_9BACT,28,247,PF06283
Q1IMJ2_KORVE,30,249,PF06283
G8NVI0_GRAMM,54,272,PF06283
A5FB14_FLAJ1,32,254,PF06283
C7PLW2_CHIPD,29,251,PF06283
R7EQ73_9BACE,342,564,PF06283
E6SSC5_BACT6,351,574,PF06283
F0SCM0_PSESL,34,256,PF06283
X5DCP2_9BACT,28,250,PF06283
L2G0U9_COLGN,11,228,PF06283
N4VH40_COLOR,10,227,PF06283
C7ZCN5_NECH7,17,232,PF06283
E3RUT0_PYRTT,8,225,PF06283
K1VS24_TRIAC,32,261,PF06283
V2X2B3_MONRO,29,249,PF06283
V2WIC5_MONRO,12,237,PF06283
B0D9Z9_LACBS,22,247,PF06283
A8NU00_COPC7,28,253,PF06283
K5VW24_AGABU,8,234,PF06283
F8PYW8_SERL3,26,251,PF06283
D8PPA1_SCHCM,4,233,PF06283
F8PYW9_SERL3,4,229,PF06283
S8EV11_FOMPI,8,233,PF06283
F4KYI4_HALH1,432,652,PF06283
F4C919_SPHS2,23,242,PF06283
C6W1T1_DYAFD,36,255,PF06283
W0F1A4_9BACT,31,256,PF06283
G0J4F6_CYCMS,44,266,PF06283
I0K586_9BACT,29,251,PF06283
D2QBG0_SPILD,32,255,PF06283
L0FXR5_ECHVK,34,251,PF06283
G0IX22_CYCMS,33,250,PF06283
I3Z2B8_BELBD,30,241,PF06283
A3HW60_9BACT,26,237,PF06283
G0L7I8_ZOBGA,27,246,PF06283
I2EUE2_EMTOG,30,250,PF06283
C6W710_DYAFD,24,240,PF06283
B3PDV2_CELJU,29,249,PF06283
Q15UA4_PSEA6,45,265,PF06283
A0M6B9_GRAFK,28,240,PF06283
T2KRI4_9FLAO,21,231,PF06283
E6XBV2_CELAD,51,261,PF06283
C7PV82_CHIPD,55,265,PF06283
C6Y1H7_PEDHD,28,238,PF06283
G8TR74_NIAKG,31,241,PF06283
W0EYJ6_9BACT,23,233,PF06283
H1Y4D7_9SPHI,40,255,PF06283
F0RIP3_CELLC,27,237,PF06283
E4RTL6_LEAB4,18,231,PF06283
G0L8U8_ZOBGA,31,243,PF06283
D0LXZ7_HALO1,57,272,PF06283
E4T6E0_PALPW,27,251,PF06283
L0A338_DEIPD,81,292,PF06283
V6KIV3_STRNV,44,264,PF06283
B5H4T6_STRE2,37,256,PF06283
G2NGC4_STREK,65,284,PF06283
Q9XAL9_STRCO,13,235,PF06283
V4KPJ0_9ACTN,44,264,PF06283
G2NTI3_STRVO,53,272,PF06283
D7BBV4_MEISD,681,892,PF06283
D0MJF8_RHOM4,15,227,PF06283
G2NYQ0_STRVO,87,298,PF06283
K4QZ79_STRDJ,34,245,PF06283
D2AUB2_STRRD,31,242,PF06283
K4R2L7_STRDJ,38,258,PF06283
U5WA61_9ACTN,15,226,PF06283
F4F438_VERMA,36,247,PF06283
C9ZEA8_STRSW,46,257,PF06283
U5W522_9ACTN,35,246,PF06283
V6JQ46_STRNV,42,252,PF06283
G0G0Q5_AMYMS,2,209,PF06283
D7C6C5_STRBB,7,217,PF06283
K4R1P9_STRDJ,5,214,PF06283
H2K7T6_STRHJ,4,213,PF06283
B5HRA2_9ACTN,4,214,PF06283
Q82L95_STRAW,4,216,PF06283
A0A1C4KVM8_9ACTN,46,257,PF06283
B1VYD4_STRGG,36,247,PF06283
V6JRF3_STRNV,40,251,PF06283
D7C2A2_STRBB,37,247,PF06283
F6IHF8_9SPHN,190,453,PF03313
Q0C114_HYPNA,189,452,PF03313
C6XNM9_HIRBI,189,458,PF03313
E8RL28_ASTEC,190,458,PF03313
Q0APM2_MARMM,187,455,PF03313
Q1ITA0_KORVE,182,444,PF03313
I3ZI56_TERRK,213,470,PF03313
C1FAB3_ACIC5,192,454,PF03313
F4GU08_PUSST,187,455,PF03313
W8WUT9_CASDE,186,456,PF03313
D4Z0I2_SPHJU,195,458,PF03313
M4S210_9SPHN,179,441,PF03313
D5SN42_PLAL2,189,454,PF03313
E8QZX6_ISOPI,207,478,PF03313
Q5NR41_ZYMMO,185,451,PF03313
W0AHV3_9SPHN,200,465,PF03313
Q1GWF7_SPHAL,190,453,PF03313
A5VAS2_SPHWW,188,453,PF03313
Q9A3U4_CAUVC,188,452,PF03313
B4RF28_PHEZH,186,450,PF03313
B0T6N5_CAUSK,187,451,PF03313
R5E4G6_9BURK,194,460,PF03313
R7KRZ2_9BURK,192,458,PF03313
R7BXE5_9BURK,197,459,PF03313
R7I429_9BURK,193,455,PF03313
A7IDM9_XANP2,178,442,PF03313
C5B1G4_METEA,183,447,PF03313
I3TWH6_TISMK,192,456,PF03313
K7SFS7_GLUOY,183,447,PF03313
Q5FSS8_GLUOX,180,446,PF03313
Q0BW26_GRABC,182,448,PF03313
B8ELW7_METSB,186,450,PF03313
A5FX81_ACICJ,185,450,PF03313
D7A755_STAND,186,448,PF03313
A6X0H8_OCHA4,195,461,PF03313
G7ZC14_AZOL4,192,458,PF03313
Q11NC2_CHESB,192,454,PF03313
G8PGN4_PSEUV,199,465,PF03313
W8RZI6_9RHOB,200,465,PF03313
Q82XA7_NITEU,193,453,PF03313
S6BIC0_9GAMM,197,456,PF03313
G4R948_PELHB,188,453,PF03313
Q1GF72_RUEST,185,451,PF03313
D5ALR3_RHOCB,188,453,PF03313
S5XRH7_PARAH,189,454,PF03313
F2J1U7_POLGS,191,456,PF03313
B0RGM4_CLAMS,187,449,PF03313
E8NFF9_MICTS,184,492,PF03313
C0ZY44_RHOE4,190,446,PF03313
X5E873_9CORY,190,447,PF03313
Q8NQ09_CORGL,176,437,PF03313
M1P7H9_9CORY,190,458,PF03313
W5XTD2_9CORY,189,458,PF03313
D9QAQ6_CORP2,189,456,PF03313
W5Y8X1_9CORY,186,452,PF03313
Q6NGY8_CORDI,185,450,PF03313
D5VCA3_MORCB,182,448,PF03313
A5WEK7_PSYWF,203,471,PF03313
Q4FSG1_PSYA2,188,456,PF03313
D1BE01_SANKS,237,500,PF03313
D6ZHG0_MOBCV,195,473,PF03313
I6XVN3_PSEPQ,193,503,PF03313
A0LW08_ACIC1,187,448,PF03313
D7BNN9_ARCHD,185,448,PF03313
X4QSP5_9ACTO,181,444,PF03313
E6K2F5_PARDN,204,487,PF03313
B8DTJ4_BIFA0,214,487,PF03313
Q8G5J3_BIFLO,458,733,PF03313
E3D8Z4_GARV3,211,488,PF03313
M4RFZ6_9BIFI,205,480,PF03313
R5XRC2_9PROT,182,451,PF03313
R6I4E9_9PROT,184,454,PF03313
R6J607_9PROT,184,454,PF03313
K4KGR3_SIMAS,184,453,PF03313
Q5NH91_FRATT,185,451,PF03313
D7DHZ4_METV0,192,462,PF03313
F8JBL3_HYPSM,189,459,PF03313
A0A015JWL6_9GLOM,274,563,PF03313
I1BP93_RHIO9,198,507,PF03313
F4P3S0_BATDJ,318,621,PF03313
I2G3K5_USTH4,386,715,PF03313
A0A0D1E6S5_USTMA,410,737,PF03313
I4Y603_WALMC,303,595,PF03313
R9AEB3_WALI9,581,873,PF03313
A8PWV6_MALGO,366,704,PF03313
A0A0D2Y0A9_FUSO4,353,694,PF03313
T0KCY6_COLGC,375,715,PF03313
F0XNB0_GROCL,348,663,PF03313
F9XJD2_ZYMTI,272,603,PF03313
G0REK8_HYPJQ,373,715,PF03313
G9NSX8_HYPAI,327,669,PF03313
C9SNP5_VERA1,366,695,PF03313
E3KN79_PUCGT,376,723,PF03313
M5BNC9_THACB,27,360,PF03313
G4TBQ7_SERID,255,591,PF03313
F8QHM2_SERL3,292,626,PF03313
V2WWY3_MONRO,260,592,PF03313
K5VUZ2_PHACS,305,639,PF03313
M2QP83_CERS8,316,680,PF03313
K1V1U7_TRIAC,300,601,PF03313
M7XEY9_RHOT1,307,633,PF03313
U5H246_USTV1,313,642,PF03313
M4U468_9GAMM,183,447,PF03313
Q5DYW0_VIBF1,182,447,PF03313
Q087M0_SHEFN,183,448,PF03313
Q5E5M5_VIBF1,183,448,PF03313
I0HM17_RUBGI,183,447,PF03313
Q8ZNL3_SALTY,183,446,PF03313
Q7NY67_CHRVO,179,444,PF03313
A0KK60_AERHH,183,447,PF03313
A1S9B7_SHEAM,192,456,PF03313
E1SLH2_FERBD,182,447,PF03313
TDCG_ECOLI,184,448,PF03313
B4ET10_PROMH,183,448,PF03313
H2ISM4_RAHAC,184,448,PF03313
R5PIB1_9BURK,183,448,PF03313
H2IU21_RAHAC,183,448,PF03313
Q65SZ2_MANSM,184,448,PF03313
Q7VM58_HAEDU,187,452,PF03313
E0WSH5_9ENTR,195,468,PF03313
X2H1G1_9GAMM,183,449,PF03313
D3UGA9_HELM1,183,448,PF03313
D4M7U6_9BACT,189,454,PF03313
A5EVC6_DICNV,184,451,PF03313
D9QED9_CORP2,185,447,PF03313
Q0P804_CAMJE,185,447,PF03313
C5ZYM5_9HELI,184,445,PF03313
I7GT62_9HELI,184,446,PF03313
E7A9C1_HELFC,196,461,PF03313
SDHL_HELPY,185,450,PF03313
I3VVS6_THESW,16,277,PF03313
Q8RB16_CALS4,16,277,PF03313
A6M1X7_CLOB8,15,276,PF03313
F2JJ70_CELLD,16,277,PF03313
R6G0W5_9CLOT,16,277,PF03313
Q8XH61_CLOPE,15,276,PF03313
W6S1F2_9CLOT,15,276,PF03313
Q97L88_CLOAB,15,276,PF03313
A5N623_CLOK5,14,275,PF03313
U5RV98_9CLOT,14,275,PF03313
D9SP20_CLOC7,15,274,PF03313
R4K6V1_CLOPA,16,276,PF03313
A0PY85_CLONN,15,276,PF03313
A5I151_CLOBH,15,276,PF03313
Q892V4_CLOTE,15,276,PF03313
K0B2B7_CLOA9,16,278,PF03313
B0S3I1_FINM2,16,275,PF03313
D6GU19_FILAD,14,275,PF03313
R7K970_9FIRM,14,275,PF03313
R6CKL9_9CLOT,16,275,PF03313
A6TQK7_ALKMQ,15,276,PF03313
A8MHJ9_ALKOO,15,276,PF03313
E3PRI0_ACESD,15,276,PF03313
F2JP00_CELLD,15,274,PF03313
E3GK37_EUBLK,15,276,PF03313
R6SS48_9CLOT,15,276,PF03313
D4J6G9_9FIRM,16,276,PF03313
D6DKW2_CLOSC,15,276,PF03313
R5QL30_9FIRM,15,276,PF03313
R5FG46_9CLOT,17,276,PF03313
D4M1I1_9FIRM,15,276,PF03313
R7CMW9_9FIRM,15,276,PF03313
D4MY66_ANAHA,15,276,PF03313
R6MGB4_9FIRM,15,276,PF03313
R6Q5W9_9FIRM,17,278,PF03313
R5SYX5_9CLOT,16,277,PF03313
A9KPT4_LACP7,15,276,PF03313
R6PF86_9FIRM,15,276,PF03313
R6UZN2_9FIRM,15,276,PF03313
R6H1D5_9FIRM,16,277,PF03313
R6PUM2_9CLOT,15,276,PF03313
R5QYA0_9FIRM,15,276,PF03313
C7MP58_CRYCD,261,522,PF03313
S6C0Y7_9ACTN,258,524,PF03313
R5G2X3_9ACTN,260,518,PF03313
F2N9T7_CORGP,264,520,PF03313
R7D7N1_9ACTN,259,518,PF03313
C8W9Z6_ATOPD,251,510,PF03313
E1QVN8_OLSUV,254,510,PF03313
D3R145_MAGIU,18,277,PF03313
W8TF67_PEPAC,15,276,PF03313
R5APH5_9CLOT,18,278,PF03313
R6AL50_9CLOT,17,276,PF03313
R5B4F1_9CLOT,18,278,PF03313
G4KXB0_OSCVS,236,497,PF03313
I4BY61_ACEMN,248,508,PF03313
R5PCQ9_9BACT,253,509,PF03313
Q7UM91_RHOBA,258,515,PF03313
H2FZE1_OCESG,210,470,PF03313
A3I130_9BACT,241,501,PF03313
G0L174_ZOBGA,241,501,PF03313
K4IVU9_PSYTT,242,501,PF03313
F8EMD6_RUNSL,228,487,PF03313
G8PFW8_PSEUV,174,432,PF03313
D5EER1_AMICL,244,503,PF03313
E3CYL2_9BACT,246,502,PF03313
R7I9C3_9FIRM,16,274,PF03313
Q2RH45_MOOTA,18,279,PF03313
D9QQC5_ACEAZ,16,277,PF03313
E3DM47_HALPG,17,277,PF03313
D1BP91_VEIPT,17,275,PF03313
E4RPR8_HALHG,15,275,PF03313
M1E818_9FIRM,19,276,PF03313
R6P4S8_9CLOT,20,277,PF03313
R5H5I8_9SPIR,22,280,PF03313
R5T1U2_9GAMM,16,276,PF03313
C0QWS2_BRAHW,21,281,PF03313
I0GIP7_CALEA,19,279,PF03313
B2A3H2_NATTJ,30,291,PF03313
C1A6L2_GEMAT,14,273,PF03313
A3I288_9BACT,17,275,PF03313
E4TT88_MARTH,17,275,PF03313
L0FV16_ECHVK,18,275,PF03313
F0SUG3_SYNGF,13,274,PF03313
K4L3V6_9FIRM,13,274,PF03313
I4D9S6_DESAJ,13,274,PF03313
J7J3N8_DESMD,14,274,PF03313
Q24U28_DESHY,13,274,PF03313
W0E9T4_9FIRM,13,274,PF03313
D9RYV8_THEOJ,14,273,PF03313
K4LIM9_THEPS,16,277,PF03313
R5HAX9_9FIRM,16,276,PF03313
E0RXM4_BUTPB,16,277,PF03313
D2RP42_ACIFV,17,278,PF03313
G4Q3R0_ACIIR,16,278,PF03313
S5ZJJ8_9SPIO,15,276,PF03313
R5F1H7_9CLOT,19,280,PF03313
R5I682_9FIRM,17,278,PF03313
R5AJ62_9FIRM,16,277,PF03313
R6PWE0_9FIRM,20,277,PF03313
D9R613_CLOSW,18,278,PF03313
E3ED42_PAEPS,16,276,PF03313
H6NQ23_9BACL,16,276,PF03313
D3EBK2_GEOS4,16,276,PF03313
L0EAX0_THECK,16,276,PF03313
F8I5L6_SULAT,16,274,PF03313
D5WWC9_KYRT2,15,276,PF03313
K0J1S4_AMPXN,15,276,PF03313
A4J3Y4_DESRM,15,276,PF03313
F6DSF4_DESRL,15,276,PF03313
E6TTM8_BACCJ,14,275,PF03313
F2F659_SOLSS,17,277,PF03313
B1YIN9_EXIS2,14,276,PF03313
Q8ER12_OCEIH,14,274,PF03313
A8FD51_BACP2,14,274,PF03313
Q5WFL9_BACSK,15,275,PF03313
Q9K9Z8_BACHD,15,275,PF03313
Q5L0R0_GEOKA,15,274,PF03313
C0ZFX6_BREBN,15,275,PF03313
Q8Y685_LISMO,14,274,PF03313
F5WUE3_ERYRF,16,273,PF03313
Q039Y6_LACP3,17,273,PF03313
Q9CHA7_LACLA,16,273,PF03313
Q8DRJ0_STRR6,19,275,PF03313
Q8DWR8_STRA5,16,275,PF03313
Q830Q2_ENTFA,17,273,PF03313
Q2FV95_STAA8,14,276,PF03313
G2SMM9_LACRR,16,276,PF03313
Q38YV8_LACSS,14,276,PF03313
K4J295_BIFAP,14,276,PF03313
G4L4G9_TETHN,14,276,PF03313
Q839Q9_ENTFA,14,276,PF03313
D6S2U6_9LACO,15,276,PF03313
Q5FJA1_LACAC,14,276,PF03313
A5VKF6_LACRD,16,276,PF03313
Q1WQW3_LACS1,15,276,PF03313
F9UKY4_LACPL,14,276,PF03313
F5Y8G2_TREAZ,17,298,PF03313
F8EYL6_TRECH,23,301,PF03313
I4BU77_ACEMN,15,272,PF03313
A7HN34_FERNB,12,270,PF03313
H2J848_MARPK,12,270,PF03313
R5UCY3_9FIRM,15,275,PF03313
G4L1M0_OSCVS,17,275,PF03313
R6DAH6_9FIRM,15,275,PF03313
R5R3E5_9FIRM,14,274,PF03313
W6S1U3_9CLOT,15,284,PF03313
R6LUE6_9CLOT,16,284,PF03313
R6FEE4_9FIRM,16,277,PF03313
R7AUL8_9FIRM,14,274,PF03313
R6QLJ8_9FIRM,17,275,PF03313
R7R1B3_9FIRM,15,275,PF03313
R5NT93_9CLOT,16,276,PF03313
R7HE06_9FIRM,17,275,PF03313
R5DZ65_9FIRM,16,276,PF03313
R7A611_9BACE,17,276,PF03313
R6FVV4_9FIRM,16,276,PF03313
R5TQV5_9FIRM,21,277,PF03313
R5YJC1_9FIRM,18,276,PF03313
R6RXQ4_9FIRM,16,275,PF03313
H6LKD1_ACEWD,17,275,PF03313
R5E383_9CLOT,14,274,PF03313
R5HHT3_9FIRM,16,274,PF03313
D4IW71_BUTFI,16,274,PF03313
R5XWF3_9FIRM,17,275,PF03313
R6IT21_9CLOT,18,275,PF03313
R5K435_9CLOT,17,275,PF03313
R5VI56_9FIRM,15,277,PF03313
R7H8J5_9FIRM,15,275,PF03313
A0A023B978_GRENI,421,687,PF03313
Q7NI26_GLOVI,187,450,PF03313
U5QMN3_9CYAN,186,448,PF03313
I2EVR4_EMTOG,188,452,PF03313
F8EH04_RUNSL,192,454,PF03313
I0KBT2_9BACT,190,450,PF03313
F3YWU2_DESAF,187,448,PF03313
Q72A50_DESVH,232,496,PF03313
C8X538_DESRD,184,448,PF03313
M1WNW7_PSEP2,183,447,PF03313
C6BZ25_DESAD,180,443,PF03313
Q01WN4_SOLUE,271,537,PF03313
T2GEM9_DESGI,241,502,PF03313
R6Y2I4_9FIRM,138,395,PF03313
R6QZF9_9FIRM,137,392,PF03313
R7FY39_9FIRM,138,394,PF03313
R7G8L6_9PROT,139,395,PF03313
K1QJY3_CRAGI,120,403,PF03313
C6X681_FLAB3,189,464,PF03313
J9QZE8_RIEAN,188,465,PF03313
H8KX63_SOLCM,186,463,PF03313
G0IX69_CYCMS,186,463,PF03313
H6LAF6_SAPGL,194,472,PF03313
F4L4D0_HALH1,187,466,PF03313
I4A2Z1_ORNRL,186,463,PF03313
A4CLQ2_ROBBH,179,458,PF03313
D5BLS5_ZUNPS,178,458,PF03313
F4AZR7_DOKS4,190,470,PF03313
L7W856_NONDD,232,512,PF03313
I3YYG0_AEQSU,186,466,PF03313
A2U354_9FLAO,202,481,PF03313
A4AUS7_MARSH,186,466,PF03313
F9YSH9_CAPCC,187,466,PF03313
H1ZA85_MYROD,186,466,PF03313
C6VY45_DYAFD,189,465,PF03313
W0F5J0_9BACT,187,467,PF03313
C6XYY3_PEDHD,188,465,PF03313
C7PI86_CHIPD,194,472,PF03313
G8TGH6_NIAKG,186,465,PF03313
F0S816_PSESL,188,466,PF03313
M5A5W9_9ACTN,199,483,PF03313
F2IIM7_FLUTR,185,464,PF03313
F8L7U1_SIMNZ,186,450,PF03313
B8J4S4_DESDA,184,448,PF03313
Q5F5Z5_NEIG1,180,444,PF03313
C1DAD4_LARHH,185,447,PF03313
Q83EW4_COXBU,182,447,PF03313
D6YWC5_WADCW,184,450,PF03313
Q6MCU7_PARUW,188,457,PF03313
W0BE54_9GAMM,185,452,PF03313
D7GFN8_PROFC,195,464,PF03313
Q6AAR8_CUTAK,193,472,PF03313
F0SG93_RUBBR,202,468,PF03313
Q7UMK1_RHOBA,228,494,PF03313
B2URK8_AKKM8,187,453,PF03313
R5QKD6_9PROT,186,452,PF03313
C5AM94_BURGB,219,485,PF03313
K0I6R0_9BURK,195,463,PF03313
G2J1I7_PSEUL,187,452,PF03313
I3UCH4_ADVKW,121,387,PF03313
Q13SR4_PARXL,186,456,PF03313
H8L402_FRAAD,188,454,PF03313
Q21ZH8_RHOFT,186,466,PF03313
H5WIM9_9BURK,193,483,PF03313
F6AKM8_PSEF1,190,456,PF03313
D5X5Z3_THIK1,191,470,PF03313
D0LRL7_HALO1,187,453,PF03313
G4SVD4_META2,186,453,PF03313
Q5R197_IDILO,188,451,PF03313
A0KK61_AERHH,189,454,PF03313
H2FVN1_OCESG,189,454,PF03313
F5Z7S2_ALTNA,188,451,PF03313
Q3IKJ6_PSEHT,189,452,PF03313
Q47Y35_COLP3,190,452,PF03313
Q080R8_SHEFN,188,452,PF03313
A4VQD6_PSEU5,187,452,PF03313
A9FP60_SORC5,188,453,PF03313
G2J1Q5_PSEUL,187,453,PF03313
D2AT69_STRRD,187,452,PF03313
D7AWA4_NOCDD,190,464,PF03313
K0KD77_SACES,184,448,PF03313
F8JRF6_STREN,187,449,PF03313
K0EVM3_9NOCA,188,449,PF03313
L0INN8_9MYCO,185,444,PF03313
C7NIR1_KYTSD,187,452,PF03313
E6S6P6_INTC7,188,451,PF03313
C8XFF8_NAKMY,188,451,PF03313
B2GJI0_KOCRD,188,452,PF03313
C5C8N1_MICLC,196,466,PF03313
A0K1A5_ARTS2,187,451,PF03313
D2PYG8_KRIFD,187,451,PF03313
A6WFB9_KINRD,190,455,PF03313
R4T1C7_AMYOR,187,451,PF03313
C4ZLB6_THASP,185,453,PF03313
E1V6X3_HALED,186,453,PF03313
M1F9K2_9ALTE,162,430,PF03313
Q9HTI5_PSEAE,185,452,PF03313
F2K0G5_MARM1,185,452,PF03313
C4L9H2_TOLAT,185,452,PF03313
A6W0F6_MARMS,187,454,PF03313
C7MBZ5_BRAFD,188,453,PF03313
D5UQN4_TSUPD,189,456,PF03313
Q0S5R9_RHOJR,194,463,PF03313
C4LHJ8_CORK4,213,477,PF03313
W5WR18_9CORY,179,445,PF03313
B2HKH0_MYCMM,186,451,PF03313
A0QXV6_MYCS2,183,448,PF03313
Q9CBP2_MYCLE,184,450,PF03313
A9WME8_RENSM,189,459,PF03313
E3GZP0_ROTDC,221,492,PF03313
Q3ACY6_CARHZ,2,185,PF02441
B8I2R2_CLOCE,6,190,PF02441
Q0AXH4_SYNWW,9,193,PF02441
Q67P62_SYMTH,7,192,PF02441
Q8EQT2_OCEIH,6,190,PF02441
Q819Z6_BACCR,6,190,PF02441
Q9X213_THEMA,1,175,PF02441
Q8RFI5_FUSNN,2,178,PF02441
A1R290_PAEAT,28,204,PF02441
Q2GIJ0_ANAPZ,1,175,PF02441
Q4A742_MYCS5,1,173,PF02441
Q6KH53_MYCMO,2,169,PF02441
A4RVT3_OSTLU,2,189,PF02441
COAC_HUMAN,18,195,PF02441
P91988_CAEEL,43,226,PF02441
COAC_DICDI,13,196,PF02441
A5DIZ7_PICGU,178,390,PF02441
A7TT01_VANPO,200,461,PF02441
Q6C6T7_YARLI,226,413,PF02441
Q5KJ65_CRYNJ,42,240,PF02441
A4I5I3_LEIIN,20,208,PF02441
A3FQ15_CRYPI,4,185,PF02441
A7AUM9_BABBO,5,188,PF02441
Q5SI20_THET8,2,178,PF02441
B4U618_HYDS0,1,173,PF02441
Q2G268_STAA8,2,176,PF02441
Q74K53_LACJO,1,175,PF02441
Q03RS1_LACBA,5,179,PF02441
Q04FC4_OENOB,7,180,PF02441
Q1WUB3_LACS1,4,178,PF02441
Q2N7Z3_ERYLH,7,181,PF02441
COABC_VIBF1,7,181,PF02441
A1AX65_RUTMC,7,181,PF02441
Q1IK24_KORVE,6,185,PF02441
A5UTK0_ROSS1,7,181,PF02441
Q6AMM3_DESPS,8,182,PF02441
A4J576_DESRM,5,179,PF02441
Q5WC20_BACSK,7,184,PF02441
A1B2G1_PARDP,9,186,PF02441
A3DPA9_STAMF,16,183,PF02441
Q4JBG1_SULAC,19,185,PF02441
Q2FUB0_METHJ,6,175,PF02441
A9A2U0_NITMS,26,193,PF02441
A8MAE7_CALMQ,19,185,PF02441
Q9HJS5_THEAC,16,185,PF02441
A4X824_SALTO,4,187,PF02441
Q6M0R5_METMP,5,173,PF02441
Q0BU40_GRABC,22,194,PF02441
Y730_METJA,2,183,PF02441
O28754_ARCFU,10,192,PF02441
Q8TJN8_METAC,10,191,PF02441
Q89TM5_BRADU,27,176,PF03472
A8LML6_DINSH,16,164,PF03472
Q28T92_JANSC,16,160,PF03472
Q87WK7_PSESM,19,174,PF03472
Q92M41_RHIME,17,176,PF03472
Q2RSB6_RHORT,7,163,PF03472
A1TTR7_ACIAC,15,166,PF03472
Q13HW9_PARXL,39,185,PF03472
Q89V15_BRADU,20,166,PF03472
Q7CWE0_AGRFC,16,163,PF03472
B9JV40_AGRVS,18,165,PF03472
C3MAM4_SINFN,18,164,PF03472
Q98PA5_RHILO,21,165,PF03472
Q21BG2_RHOPB,24,169,PF03472
RPAR_RHOPA,24,167,PF03472
Q3SUZ7_NITWN,21,168,PF03472
Q98BC5_RHILO,19,169,PF03472
Q1GPX8_SPHAL,18,166,PF03472
Q1GQ40_SPHAL,45,192,PF03472
G2IU11_9SPHN,21,164,PF03472
A5V2N0_SPHWW,27,175,PF03472
A5VH61_SPHWW,62,207,PF03472
G2IU10_9SPHN,29,170,PF03472
Q87YD7_PSESM,26,169,PF03472
Q2NS60_SODGM,16,158,PF03472
Q2NWB5_SODGM,16,162,PF03472
EXPR_DICD3,11,158,PF03472
C5BG77_EDWI9,10,150,PF03472
Q7CGP2_YERPE,13,158,PF03472
Q6DAZ6_PECAS,15,157,PF03472
Q1QF64_NITHX,17,161,PF03472
Q2K2Q0_RHIEC,22,166,PF03472
TRAR_SINFN,19,163,PF03472
Q98A91_RHILO,17,164,PF03472
V6EXL8_9PROT,19,161,PF03472
Q98AL3_RHILO,22,171,PF03472
Y4QH_SINFN,100,249,PF03472
Q5LR45_RUEPO,12,155,PF03472
Q3J1N8_RHOS4,14,155,PF03472
Q216C2_RHOPB,15,162,PF03472
Q216V3_RHOPB,18,165,PF03472
Q2JYK7_RHIEC,19,166,PF03472
A8LJI2_DINSH,17,160,PF03472
Q169S8_ROSDO,19,162,PF03472
Q5LXF5_RUEPO,19,162,PF03472
Q1GMP0_RUEST,19,162,PF03472
Q11IH2_CHESB,19,165,PF03472
Q2K2Q3_RHIEC,34,179,PF03472
Q2K653_RHIEC,44,184,PF03472
Q7NQP7_CHRVO,36,182,PF03472
Q39VH7_GEOMG,24,167,PF03472
A5G659_GEOUR,28,171,PF03472
B9LZZ1_GEODF,27,170,PF03472
LASR_PSEAE,15,162,PF03472
B2JQL2_PARP8,9,156,PF03472
Q13KP8_PARXL,9,156,PF03472
Q2Y6B5_NITMU,15,161,PF03472
Q63NI7_BURPS,16,158,PF03472
RHLR_PSEAE,26,162,PF03472
A7MP16_CROS8,22,166,PF03472
SDIA_ECOLI,22,165,PF03472
H9L4B0_SALTY,23,160,PF03472
A6TB66_KLEP7,10,153,PF03472
H7C753_BURPS,18,158,PF03472
A6WVC5_OCHA4,15,158,PF03472
Q2YP49_BRUA2,15,157,PF03472
B7JC91_ACIF2,18,159,PF03472
G3XD77_PSEAE,17,158,PF03472
Q63L32_BURPS,19,159,PF03472
B4EHM0_BURCJ,19,160,PF03472
Q8XRQ3_RALSO,18,161,PF03472
Q63SH3_BURPS,21,164,PF03472
Q15YZ8_PSEA6,19,168,PF03472
Q21EX4_SACD2,18,168,PF03472
A0KHA7_AERHH,26,174,PF03472
A0KFR4_AERHH,20,167,PF03472
Q2RNV6_RHORT,21,170,PF03472
A7IJF5_XANP2,36,215,PF08495
A1VJ01_POLNA,56,251,PF08495
A9BRB5_DELAS,39,234,PF08495
A1WSL4_VEREI,39,231,PF08495
K0I690_9BURK,39,233,PF08495
A1WCL9_ACISJ,39,226,PF08495
V4IUI0_9GAMM,31,215,PF08495
B8GQT6_THISH,33,216,PF08495
D3SFB9_THISK,38,220,PF08495
L0E240_THIND,39,221,PF08495
I3YGP3_THIV6,33,217,PF08495
B6IVY0_RHOCS,42,225,PF08495
G8AGZ3_AZOBR,43,236,PF08495
G7Z6X0_AZOL4,39,228,PF08495
V6F4U6_9PROT,34,214,PF08495
F9ZS38_ACICS,34,214,PF08495
B7J9I8_ACIF2,36,217,PF08495
F0Y3W3_AURAN,59,256,PF08495
D8PA42_9BACT,42,233,PF08495
A0LW53_ACIC1,35,222,PF08495
D1A7Q2_THECD,34,224,PF08495
Q47ST5_THEFY,60,248,PF08495
D7B6Y8_NOCDD,34,222,PF08495
D2B2H4_STRRD,37,225,PF08495
D6Y871_THEBD,38,226,PF08495
D5SVG4_PLAL2,39,236,PF08495
Y628_MYCTU,34,219,PF08495
Y874_MYCTU,34,219,PF08495
F0SNA8_RUBBR,34,225,PF08495
D2R2D9_PIRSD,45,237,PF08495
E8QYU4_ISOPI,33,232,PF08495
L0DBK9_SINAD,34,216,PF08495
U5QDM6_9CYAN,41,234,PF08495
Q7NME0_GLOVI,42,235,PF08495
D5EKP3_CORAD,38,230,PF08495
